timestamp,safety_switch_available,safety_off,override_available,override_enabled
232855789,1,1,0,0
232875786,1,1,0,0
232895782,1,1,0,0
232915770,1,1,0,0
232939816,1,1,0,0
232959793,1,1,0,0
232983770,1,1,0,0
233003771,1,1,0,0
233027771,1,1,0,0
233047782,1,1,0,0
233071773,1,1,0,0
233091849,1,1,0,0
233116051,1,1,0,0
233135769,1,1,0,0
233155793,1,1,0,0
233179781,1,1,0,0
233203758,1,1,0,0
233227757,1,1,0,0
233247783,1,1,0,0
233267764,1,1,0,0
233289360,1,1,0,0
233309409,1,1,0,0
233333374,1,1,0,0
233357381,1,1,0,0
233377370,1,1,0,0
233401680,1,1,0,0
233421371,1,1,0,0
233445363,1,1,0,0
233469410,1,1,0,0
233493350,1,1,0,0
233513368,1,1,0,0
233537332,1,1,0,0
233561283,1,1,0,0
233581536,1,1,0,0
233601293,1,1,0,0
233621375,1,1,0,0
233645393,1,1,0,0
233665391,1,1,0,0
233685356,1,1,0,0
233709330,1,1,0,0
233733349,1,1,0,0
233757352,1,1,0,0
233781326,1,1,0,0
233805349,1,1,0,0
233829349,1,1,0,0
233850177,1,1,0,0
233870388,1,1,0,0
233890174,1,1,0,0
233910172,1,1,0,0
233934213,1,1,0,0
233958149,1,1,0,0
233978344,1,1,0,0
234002210,1,1,0,0
234026169,1,1,0,0
234050348,1,1,0,0
234074174,1,1,0,0
234098160,1,1,0,0
234122556,1,1,0,0
234146161,1,1,0,0
234170179,1,1,0,0
234190178,1,1,0,0
234214169,1,1,0,0
234238169,1,1,0,0
234258173,1,1,0,0
234278173,1,1,0,0
234302502,1,1,0,0
234322193,1,1,0,0
234342197,1,1,0,0
234366154,1,1,0,0
234390169,1,1,0,0
234410398,1,1,0,0
234434137,1,1,0,0
234458203,1,1,0,0
234478151,1,1,0,0
234502218,1,1,0,0
234522213,1,1,0,0
234546175,1,1,0,0
234566224,1,1,0,0
234590378,1,1,0,0
234611774,1,1,0,0
234635751,1,1,0,0
234659999,1,1,0,0
234679770,1,1,0,0
234703807,1,1,0,0
234727837,1,1,0,0
234747798,1,1,0,0
234771771,1,1,0,0
234795813,1,1,0,0
234815800,1,1,0,0
234839997,1,1,0,0
234859756,1,1,0,0
234879777,1,1,0,0
234903770,1,1,0,0
234923784,1,1,0,0
234943800,1,1,0,0
234967767,1,1,0,0
234991748,1,1,0,0
235011760,1,1,0,0
235035698,1,1,0,0
235059768,1,1,0,0
235079749,1,1,0,0
235103748,1,1,0,0
235128051,1,1,0,0
235147713,1,1,0,0
235171776,1,1,0,0
235192605,1,1,0,0
235213371,1,1,0,0
235233370,1,1,0,0
235253383,1,1,0,0
235277358,1,1,0,0
235301364,1,1,0,0
235321381,1,1,0,0
235341371,1,1,0,0
235365290,1,1,0,0
235389358,1,1,0,0
235409412,1,1,0,0
235433370,1,1,0,0
235457370,1,1,0,0
235477370,1,1,0,0
235501410,1,1,0,0
235521397,1,1,0,0
235545370,1,1,0,0
235565350,1,1,0,0
235585395,1,1,0,0
235609391,1,1,0,0
235633679,1,1,0,0
235657362,1,1,0,0
235677354,1,1,0,0
235701293,1,1,0,0
235725333,1,1,0,0
235745374,1,1,0,0
235766882,1,1,0,0
235786983,1,1,0,0
235811187,1,1,0,0
235834971,1,1,0,0
235854973,1,1,0,0
235874973,1,1,0,0
235898990,1,1,0,0
235922970,1,1,0,0
235942970,1,1,0,0
235962971,1,1,0,0
235986914,1,1,0,0
236006920,1,1,0,0
236027300,1,1,0,0
236050990,1,1,0,0
236074961,1,1,0,0
236099272,1,1,0,0
236122972,1,1,0,0
236142950,1,1,0,0
236162977,1,1,0,0
236182986,1,1,0,0
236207273,1,1,0,0
236226995,1,1,0,0
236250929,1,1,0,0
236274949,1,1,0,0
236295010,1,1,0,0
236319790,1,1,0,0
236340568,1,1,0,0
236364570,1,1,0,0
236384890,1,1,0,0
236408621,1,1,0,0
236432584,1,1,0,0
236452570,1,1,0,0
236472570,1,1,0,0
236492901,1,1,0,0
236516570,1,1,0,0
236536564,1,1,0,0
236560571,1,1,0,0
236580560,1,1,0,0
236604639,1,1,0,0
236628573,1,1,0,0
236652625,1,1,0,0
236676570,1,1,0,0
236700548,1,1,0,0
236720580,1,1,0,0
236744888,1,1,0,0
236768542,1,1,0,0
236788537,1,1,0,0
236808549,1,1,0,0
236828549,1,1,0,0
236848621,1,1,0,0
236868573,1,1,0,0
236893364,1,1,0,0
236914170,1,1,0,0
236938230,1,1,0,0
236962221,1,1,0,0
236986170,1,1,0,0
237006172,1,1,0,0
237030486,1,1,0,0
237050179,1,1,0,0
237074166,1,1,0,0
237094169,1,1,0,0
237114170,1,1,0,0
237138392,1,1,0,0
237162197,1,1,0,0
237186154,1,1,0,0
237210497,1,1,0,0
237234170,1,1,0,0
237258202,1,1,0,0
237282552,1,1,0,0
237306153,1,1,0,0
237326147,1,1,0,0
237346181,1,1,0,0
237370143,1,1,0,0
237390403,1,1,0,0
237414157,1,1,0,0
237438133,1,1,0,0
237458138,1,1,0,0
237479809,1,1,0,0
237503771,1,1,0,0
237523771,1,1,0,0
237547815,1,1,0,0
237571955,1,1,0,0
237595771,1,1,0,0
237619753,1,1,0,0
237639695,1,1,0,0
237663776,1,1,0,0
237683694,1,1,0,0
237703768,1,1,0,0
237723715,1,1,0,0
237747789,1,1,0,0
237771755,1,1,0,0
237795771,1,1,0,0
237815774,1,1,0,0
237839770,1,1,0,0
237863714,1,1,0,0
237883783,1,1,0,0
237907732,1,1,0,0
237927747,1,1,0,0
237951768,1,1,0,0
237971758,1,1,0,0
237995737,1,1,0,0
238015737,1,1,0,0
238036489,1,1,0,0
238057370,1,1,0,0
238077541,1,1,0,0
238097411,1,1,0,0
238121372,1,1,0,0
238145370,1,1,0,0
238165388,1,1,0,0
238189371,1,1,0,0
238209370,1,1,0,0
238229371,1,1,0,0
238253377,1,1,0,0
238277371,1,1,0,0
238301374,1,1,0,0
238321393,1,1,0,0
238345360,1,1,0,0
238365560,1,1,0,0
238389413,1,1,0,0
238413349,1,1,0,0
238437574,1,1,0,0
238461368,1,1,0,0
238485349,1,1,0,0
238509583,1,1,0,0
238529348,1,1,0,0
238553348,1,1,0,0
238573369,1,1,0,0
238597362,1,1,0,0
238618389,1,1,0,0
238638971,1,1,0,0
238662997,1,1,0,0
238686956,1,1,0,0
238710971,1,1,0,0
238730975,1,1,0,0
238754881,1,1,0,0
238774971,1,1,0,0
238799195,1,1,0,0
238822989,1,1,0,0
238846975,1,1,0,0
238867027,1,1,0,0
238887012,1,1,0,0
238910976,1,1,0,0
238934975,1,1,0,0
238958880,1,1,0,0
238979198,1,1,0,0
239002952,1,1,0,0
239022949,1,1,0,0
239042976,1,1,0,0
239066933,1,1,0,0
239087156,1,1,0,0
239106942,1,1,0,0
239130948,1,1,0,0
239150929,1,1,0,0
239175820,1,1,0,0
239196591,1,1,0,0
239220571,1,1,0,0
239240575,1,1,0,0
239264869,1,1,0,0
239284571,1,1,0,0
239304582,1,1,0,0
239328552,1,1,0,0
239348571,1,1,0,0
239372869,1,1,0,0
239392577,1,1,0,0
239412592,1,1,0,0
239432691,1,1,0,0
239456558,1,1,0,0
239476571,1,1,0,0
239496483,1,1,0,0
239516888,1,1,0,0
239540573,1,1,0,0
239564549,1,1,0,0
239588750,1,1,0,0
239608548,1,1,0,0
239628584,1,1,0,0
239652563,1,1,0,0
239676567,1,1,0,0
239700576,1,1,0,0
239724549,1,1,0,0
239748607,1,1,0,0
239770352,1,1,0,0
239790159,1,1,0,0
239810163,1,1,0,0
239830170,1,1,0,0
239850169,1,1,0,0
239870170,1,1,0,0
239894165,1,1,0,0
239918089,1,1,0,0
239942275,1,1,0,0
239966170,1,1,0,0
239986468,1,1,0,0
240010212,1,1,0,0
240030223,1,1,0,0
240054170,1,1,0,0
240074171,1,1,0,0
240098187,1,1,0,0
240118191,1,1,0,0
240138186,1,1,0,0
240162172,1,1,0,0
240182172,1,1,0,0
240206167,1,1,0,0
240230141,1,1,0,0
240250140,1,1,0,0
240274402,1,1,0,0
240298184,1,1,0,0
240318173,1,1,0,0
240338970,1,1,0,0
240363012,1,1,0,0
240387009,1,1,0,0
240410970,1,1,0,0
240434996,1,1,0,0
240458881,1,1,0,0
240478965,1,1,0,0
240498966,1,1,0,0
240523013,1,1,0,0
240546881,1,1,0,0
240566883,1,1,0,0
240590970,1,1,0,0
240614974,1,1,0,0
240638883,1,1,0,0
240658982,1,1,0,0
240678970,1,1,0,0
240702988,1,1,0,0
240723049,1,1,0,0
240746970,1,1,0,0
240770999,1,1,0,0
240791001,1,1,0,0
240815147,1,1,0,0
240834968,1,1,0,0
240858919,1,1,0,0
240879000,1,1,0,0
240902987,1,1,0,0
240926949,1,1,0,0
240950996,1,1,0,0
240974883,1,1,0,0
240995203,1,1,0,0
241014949,1,1,0,0
241034951,1,1,0,0
241054949,1,1,0,0
241079771,1,1,0,0
241100791,1,1,0,0
241120596,1,1,0,0
241140597,1,1,0,0
241164570,1,1,0,0
241184571,1,1,0,0
241204570,1,1,0,0
241224596,1,1,0,0
241248609,1,1,0,0
241268597,1,1,0,0
241288597,1,1,0,0
241308649,1,1,0,0
241332570,1,1,0,0
241352872,1,1,0,0
241372570,1,1,0,0
241392639,1,1,0,0
241416600,1,1,0,0
241440613,1,1,0,0
241460780,1,1,0,0
241480566,1,1,0,0
241500540,1,1,0,0
241520530,1,1,0,0
241540532,1,1,0,0
241560623,1,1,0,0
241584549,1,1,0,0
241608587,1,1,0,0
241632589,1,1,0,0
241653371,1,1,0,0
241674370,1,1,0,0
241694173,1,1,0,0
241714189,1,1,0,0
241738155,1,1,0,0
241758157,1,1,0,0
241782518,1,1,0,0
241802205,1,1,0,0
241826169,1,1,0,0
241850085,1,1,0,0
241870157,1,1,0,0
241890345,1,1,0,0
241914216,1,1,0,0
241938175,1,1,0,0
241958172,1,1,0,0
241982219,1,1,0,0
242002232,1,1,0,0
242026148,1,1,0,0
242050165,1,1,0,0
242070483,1,1,0,0
242094144,1,1,0,0
242114143,1,1,0,0
242138148,1,1,0,0
242158187,1,1,0,0
242182172,1,1,0,0
242206141,1,1,0,0
242226954,1,1,0,0
242251197,1,1,0,0
242271009,1,1,0,0
242294973,1,1,0,0
242318978,1,1,0,0
242342969,1,1,0,0
242362969,1,1,0,0
242382970,1,1,0,0
242402977,1,1,0,0
242426981,1,1,0,0
242446989,1,1,0,0
242470975,1,1,0,0
242494970,1,1,0,0
242514971,1,1,0,0
242539189,1,1,0,0
242558971,1,1,0,0
242583011,1,1,0,0
242602974,1,1,0,0
242622991,1,1,0,0
242647144,1,1,0,0
242670973,1,1,0,0
242690971,1,1,0,0
242714972,1,1,0,0
242734973,1,1,0,0
242758976,1,1,0,0
242782994,1,1,0,0
242803004,1,1,0,0
242827181,1,1,0,0
242850962,1,1,0,0
242870965,1,1,0,0
242894937,1,1,0,0
242914940,1,1,0,0
242938964,1,1,0,0
242962949,1,1,0,0
242986949,1,1,0,0
243007947,1,1,0,0
243027771,1,1,0,0
243047770,1,1,0,0
243067771,1,1,0,0
243091783,1,1,0,0
243111770,1,1,0,0
243131771,1,1,0,0
243152138,1,1,0,0
243175755,1,1,0,0
243195773,1,1,0,0
243215774,1,1,0,0
243239823,1,1,0,0
243260120,1,1,0,0
243283757,1,1,0,0
243303770,1,1,0,0
243327800,1,1,0,0
243351817,1,1,0,0
243375829,1,1,0,0
243395794,1,1,0,0
243415780,1,1,0,0
243439948,1,1,0,0
243463698,1,1,0,0
243483770,1,1,0,0
243503781,1,1,0,0
243527770,1,1,0,0
243548026,1,1,0,0
243571749,1,1,0,0
243591761,1,1,0,0
243615748,1,1,0,0
243635748,1,1,0,0
243655990,1,1,0,0
243679735,1,1,0,0
243699752,1,1,0,0
243719751,1,1,0,0
243739784,1,1,0,0
243760482,1,1,0,0
243781281,1,1,0,0
243801566,1,1,0,0
243821356,1,1,0,0
243845370,1,1,0,0
243865373,1,1,0,0
243885373,1,1,0,0
243909548,1,1,0,0
243933426,1,1,0,0
243953401,1,1,0,0
243977409,1,1,0,0
244001322,1,1,0,0
244021373,1,1,0,0
244041439,1,1,0,0
244065373,1,1,0,0
244089714,1,1,0,0
244113371,1,1,0,0
244137349,1,1,0,0
244157352,1,1,0,0
244177349,1,1,0,0
244197673,1,1,0,0
244217363,1,1,0,0
244241349,1,1,0,0
244265283,1,1,0,0
244285357,1,1,0,0
244305650,1,1,0,0
244326879,1,1,0,0
244346881,1,1,0,0
244366989,1,1,0,0
244391021,1,1,0,0
244414970,1,1,0,0
244438985,1,1,0,0
244459009,1,1,0,0
244483204,1,1,0,0
244502970,1,1,0,0
244522970,1,1,0,0
244546964,1,1,0,0
244566977,1,1,0,0
244586991,1,1,0,0
244606974,1,1,0,0
244630953,1,1,0,0
244650954,1,1,0,0
244674971,1,1,0,0
244694970,1,1,0,0
244714962,1,1,0,0
244735207,1,1,0,0
244754958,1,1,0,0
244774974,1,1,0,0
244798948,1,1,0,0
244818947,1,1,0,0
244843205,1,1,0,0
244862959,1,1,0,0
244882979,1,1,0,0
244904582,1,1,0,0
244924482,1,1,0,0
244944581,1,1,0,0
244964574,1,1,0,0
244984795,1,1,0,0
245008485,1,1,0,0
245028557,1,1,0,0
245052611,1,1,0,0
245072585,1,1,0,0
245092808,1,1,0,0
245112570,1,1,0,0
245136595,1,1,0,0
245160573,1,1,0,0
245184573,1,1,0,0
245204571,1,1,0,0
245228571,1,1,0,0
245252610,1,1,0,0
245272899,1,1,0,0
245292630,1,1,0,0
245312643,1,1,0,0
245336529,1,1,0,0
245356549,1,1,0,0
245380881,1,1,0,0
245400591,1,1,0,0
245420575,1,1,0,0
245440548,1,1,0,0
245462203,1,1,0,0
245482231,1,1,0,0
245502203,1,1,0,0
245526389,1,1,0,0
245550160,1,1,0,0
245570169,1,1,0,0
245594168,1,1,0,0
245614170,1,1,0,0
245638170,1,1,0,0
245662204,1,1,0,0
245682201,1,1,0,0
245706343,1,1,0,0
245726157,1,1,0,0
245750208,1,1,0,0
245770169,1,1,0,0
245794169,1,1,0,0
245814531,1,1,0,0
245838194,1,1,0,0
245858190,1,1,0,0
245882088,1,1,0,0
245902188,1,1,0,0
245926193,1,1,0,0
245950147,1,1,0,0
245974151,1,1,0,0
245994466,1,1,0,0
246018970,1,1,0,0
246039833,1,1,0,0
246063786,1,1,0,0
246083783,1,1,0,0
246107828,1,1,0,0
246127727,1,1,0,0
246151705,1,1,0,0
246176077,1,1,0,0
246199751,1,1,0,0
246219773,1,1,0,0
246239774,1,1,0,0
246263691,1,1,0,0
246283952,1,1,0,0
246303770,1,1,0,0
246327753,1,1,0,0
246351771,1,1,0,0
246375830,1,1,0,0
246395748,1,1,0,0
246419787,1,1,0,0
246439735,1,1,0,0
246464051,1,1,0,0
246483796,1,1,0,0
246507748,1,1,0,0
246527749,1,1,0,0
246551817,1,1,0,0
246575752,1,1,0,0
246596554,1,1,0,0
246617373,1,1,0,0
246641696,1,1,0,0
246665443,1,1,0,0
246685425,1,1,0,0
246709371,1,1,0,0
246733421,1,1,0,0
246757382,1,1,0,0
246777376,1,1,0,0
246801353,1,1,0,0
246821694,1,1,0,0
246845357,1,1,0,0
246869369,1,1,0,0
246893586,1,1,0,0
246913353,1,1,0,0
246933360,1,1,0,0
246957295,1,1,0,0
246981349,1,1,0,0
247005358,1,1,0,0
247029361,1,1,0,0
247049387,1,1,0,0
247069388,1,1,0,0
247093350,1,1,0,0
247113348,1,1,0,0
247137308,1,1,0,0
247157394,1,1,0,0
247179173,1,1,0,0
247203016,1,1,0,0
247226971,1,1,0,0
247251313,1,1,0,0
247274974,1,1,0,0
247294970,1,1,0,0
247318929,1,1,0,0
247342976,1,1,0,0
247366970,1,1,0,0
247390989,1,1,0,0
247414883,1,1,0,0
247434954,1,1,0,0
247458971,1,1,0,0
247478975,1,1,0,0
247503295,1,1,0,0
247526997,1,1,0,0
247550927,1,1,0,0
247570949,1,1,0,0
247590948,1,1,0,0
247614957,1,1,0,0
247634978,1,1,0,0
247654976,1,1,0,0
247674987,1,1,0,0
247695043,1,1,0,0
247714964,1,1,0,0
247736580,1,1,0,0
247760583,1,1,0,0
247780488,1,1,0,0
247804571,1,1,0,0
247828571,1,1,0,0
247852570,1,1,0,0
247872570,1,1,0,0
247892570,1,1,0,0
247916638,1,1,0,0
247940562,1,1,0,0
247964610,1,1,0,0
247984596,1,1,0,0
248004786,1,1,0,0
248028571,1,1,0,0
248052580,1,1,0,0
248072628,1,1,0,0
248096585,1,1,0,0
248120548,1,1,0,0
248144575,1,1,0,0
248168566,1,1,0,0
248192549,1,1,0,0
248212631,1,1,0,0
248236560,1,1,0,0
248260587,1,1,0,0
248280607,1,1,0,0
248301401,1,1,0,0
248322221,1,1,0,0
248342290,1,1,0,0
248366170,1,1,0,0
248390170,1,1,0,0
248410172,1,1,0,0
248430229,1,1,0,0
248454170,1,1,0,0
248474213,1,1,0,0
248498160,1,1,0,0
248522193,1,1,0,0
248542525,1,1,0,0
248566164,1,1,0,0
248590209,1,1,0,0
248614364,1,1,0,0
248638184,1,1,0,0
248662194,1,1,0,0
248682207,1,1,0,0
248706177,1,1,0,0
248730142,1,1,0,0
248754151,1,1,0,0
248774140,1,1,0,0
248794370,1,1,0,0
248818178,1,1,0,0
248842175,1,1,0,0
248867289,1,1,0,0
248887771,1,1,0,0
248907770,1,1,0,0
248927776,1,1,0,0
248951691,1,1,0,0
248975969,1,1,0,0
248995763,1,1,0,0
249015771,1,1,0,0
249039770,1,1,0,0
249059758,1,1,0,0
249079753,1,1,0,0
249099759,1,1,0,0
249123771,1,1,0,0
249143770,1,1,0,0
249163770,1,1,0,0
249187756,1,1,0,0
249207773,1,1,0,0
249231691,1,1,0,0
249251737,1,1,0,0
249271741,1,1,0,0
249291762,1,1,0,0
249315713,1,1,0,0
249339764,1,1,0,0
249359690,1,1,0,0
249383748,1,1,0,0
249408002,1,1,0,0
249427781,1,1,0,0
249449365,1,1,0,0
249473385,1,1,0,0
249493370,1,1,0,0
249517361,1,1,0,0
249541390,1,1,0,0
249561365,1,1,0,0
249585604,1,1,0,0
249605397,1,1,0,0
249629371,1,1,0,0
249653419,1,1,0,0
249673399,1,1,0,0
249697370,1,1,0,0
249721326,1,1,0,0
249741374,1,1,0,0
249761422,1,1,0,0
249785358,1,1,0,0
249809370,1,1,0,0
249829360,1,1,0,0
249853325,1,1,0,0
249877364,1,1,0,0
249897368,1,1,0,0
249921326,1,1,0,0
249941376,1,1,0,0
249965349,1,1,0,0
249989359,1,1,0,0
250010980,1,1,0,0
250034970,1,1,0,0
250054951,1,1,0,0
250078986,1,1,0,0
250102973,1,1,0,0
250126971,1,1,0,0
250150971,1,1,0,0
250170970,1,1,0,0
250195188,1,1,0,0
250218993,1,1,0,0
250239001,1,1,0,0
250262974,1,1,0,0
250282973,1,1,0,0
250306990,1,1,0,0
250330968,1,1,0,0
250350884,1,1,0,0
250370952,1,1,0,0
250390936,1,1,0,0
250415004,1,1,0,0
250434919,1,1,0,0
250454957,1,1,0,0
250478967,1,1,0,0
250498979,1,1,0,0
250522948,1,1,0,0
250546948,1,1,0,0
250571770,1,1,0,0
250592570,1,1,0,0
250612570,1,1,0,0
250632620,1,1,0,0
250656594,1,1,0,0
250680579,1,1,0,0
250700576,1,1,0,0
250720591,1,1,0,0
250740570,1,1,0,0
250764508,1,1,0,0
250784599,1,1,0,0
250808481,1,1,0,0
250828572,1,1,0,0
250852570,1,1,0,0
250876788,1,1,0,0
250900554,1,1,0,0
250924573,1,1,0,0
250944570,1,1,0,0
250968613,1,1,0,0
250992575,1,1,0,0
251016587,1,1,0,0
251040571,1,1,0,0
251064549,1,1,0,0
251084558,1,1,0,0
251108568,1,1,0,0
251128917,1,1,0,0
251150150,1,1,0,0
251170164,1,1,0,0
251190171,1,1,0,0
251210170,1,1,0,0
251234375,1,1,0,0
251254169,1,1,0,0
251278157,1,1,0,0
251298158,1,1,0,0
251318169,1,1,0,0
251342411,1,1,0,0
251362244,1,1,0,0
251386196,1,1,0,0
251406191,1,1,0,0
251430199,1,1,0,0
251454169,1,1,0,0
251478173,1,1,0,0
251498187,1,1,0,0
251522501,1,1,0,0
251542175,1,1,0,0
251562176,1,1,0,0
251586142,1,1,0,0
251606145,1,1,0,0
251626190,1,1,0,0
251646221,1,1,0,0
251670137,1,1,0,0
251690146,1,1,0,0
251710973,1,1,0,0
251731754,1,1,0,0
251755779,1,1,0,0
251775793,1,1,0,0
251799774,1,1,0,0
251819774,1,1,0,0
251839809,1,1,0,0
251863696,1,1,0,0
251887798,1,1,0,0
251911755,1,1,0,0
251931770,1,1,0,0
251952178,1,1,0,0
251975794,1,1,0,0
251995783,1,1,0,0
252019753,1,1,0,0
252043770,1,1,0,0
252063787,1,1,0,0
252083777,1,1,0,0
252103764,1,1,0,0
252127739,1,1,0,0
252151744,1,1,0,0
252171712,1,1,0,0
252195764,1,1,0,0
252215688,1,1,0,0
252235745,1,1,0,0
252259770,1,1,0,0
252280573,1,1,0,0
252300571,1,1,0,0
252324574,1,1,0,0
252344576,1,1,0,0
252368575,1,1,0,0
252392609,1,1,0,0
252412612,1,1,0,0
252432597,1,1,0,0
252452620,1,1,0,0
252476570,1,1,0,0
252496573,1,1,0,0
252516570,1,1,0,0
252536601,1,1,0,0
252560597,1,1,0,0
252580597,1,1,0,0
252600876,1,1,0,0
252620580,1,1,0,0
252640581,1,1,0,0
252664483,1,1,0,0
252684574,1,1,0,0
252704624,1,1,0,0
252728597,1,1,0,0
252752611,1,1,0,0
252776602,1,1,0,0
252796598,1,1,0,0
252816925,1,1,0,0
252840564,1,1,0,0
252864581,1,1,0,0
252884615,1,1,0,0
252908526,1,1,0,0
252928548,1,1,0,0
252952576,1,1,0,0
252976551,1,1,0,0
253000529,1,1,0,0
253020549,1,1,0,0
253040553,1,1,0,0
253061363,1,1,0,0
253082200,1,1,0,0
253102200,1,1,0,0
253122213,1,1,0,0
253142495,1,1,0,0
253162201,1,1,0,0
253186196,1,1,0,0
253206169,1,1,0,0
253230172,1,1,0,0
253250478,1,1,0,0
253274216,1,1,0,0
253294208,1,1,0,0
253318209,1,1,0,0
253342228,1,1,0,0
253366169,1,1,0,0
253390169,1,1,0,0
253410170,1,1,0,0
253430516,1,1,0,0
253450182,1,1,0,0
253474150,1,1,0,0
253494152,1,1,0,0
253518129,1,1,0,0
253538357,1,1,0,0
253558168,1,1,0,0
253578172,1,1,0,0
253598176,1,1,0,0
253619758,1,1,0,0
253643839,1,1,0,0
253663770,1,1,0,0
253684010,1,1,0,0
253707786,1,1,0,0
253727690,1,1,0,0
253751869,1,1,0,0
253771865,1,1,0,0
253795709,1,1,0,0
253819801,1,1,0,0
253843751,1,1,0,0
253864027,1,1,0,0
253883770,1,1,0,0
253907707,1,1,0,0
253927770,1,1,0,0
253947789,1,1,0,0
253967790,1,1,0,0
253987815,1,1,0,0
254011732,1,1,0,0
254031748,1,1,0,0
254051749,1,1,0,0
254071771,1,1,0,0
254091769,1,1,0,0
254116095,1,1,0,0
254135793,1,1,0,0
254159696,1,1,0,0
254180481,1,1,0,0
254201355,1,1,0,0
254221557,1,1,0,0
254245386,1,1,0,0
254265361,1,1,0,0
254289373,1,1,0,0
254309413,1,1,0,0
254333363,1,1,0,0
254357409,1,1,0,0
254377396,1,1,0,0
254401597,1,1,0,0
254425386,1,1,0,0
254445375,1,1,0,0
