timestamp,safety_switch_available,safety_off,override_available,override_enabled
636706961,1,1,0,0
636731157,1,1,0,0
636750909,1,1,0,0
636774880,1,1,0,0
636794881,1,1,0,0
636818970,1,1,0,0
636843032,1,1,0,0
636862992,1,1,0,0
636886986,1,1,0,0
636906976,1,1,0,0
636926970,1,1,0,0
636951026,1,1,0,0
636974949,1,1,0,0
636998955,1,1,0,0
637022952,1,1,0,0
637046975,1,1,0,0
637070949,1,1,0,0
637094949,1,1,0,0
637118966,1,1,0,0
637138959,1,1,0,0
637160810,1,1,0,0
637180516,1,1,0,0
637200604,1,1,0,0
637224563,1,1,0,0
637244570,1,1,0,0
637268788,1,1,0,0
637288580,1,1,0,0
637312588,1,1,0,0
637336574,1,1,0,0
637360571,1,1,0,0
637384569,1,1,0,0
637408597,1,1,0,0
637432571,1,1,0,0
637452570,1,1,0,0
637476581,1,1,0,0
637496575,1,1,0,0
637520752,1,1,0,0
637540568,1,1,0,0
637564562,1,1,0,0
637588548,1,1,0,0
637612566,1,1,0,0
637632603,1,1,0,0
637652604,1,1,0,0
637676619,1,1,0,0
637698504,1,1,0,0
637722236,1,1,0,0
637742247,1,1,0,0
637766238,1,1,0,0
637790169,1,1,0,0
637814169,1,1,0,0
637838150,1,1,0,0
637858170,1,1,0,0
637878475,1,1,0,0
637902196,1,1,0,0
637926172,1,1,0,0
637950348,1,1,0,0
637970169,1,1,0,0
637994225,1,1,0,0
638014169,1,1,0,0
638034148,1,1,0,0
638058378,1,1,0,0
638082282,1,1,0,0
638102233,1,1,0,0
638126147,1,1,0,0
638146148,1,1,0,0
638170178,1,1,0,0
638194153,1,1,0,0
638214971,1,1,0,0
638234970,1,1,0,0
638258879,1,1,0,0
638282970,1,1,0,0
638302970,1,1,0,0
638326989,1,1,0,0
638347184,1,1,0,0
638371041,1,1,0,0
638394970,1,1,0,0
638414971,1,1,0,0
638438979,1,1,0,0
638462974,1,1,0,0
638482975,1,1,0,0
638506970,1,1,0,0
638527189,1,1,0,0
638546997,1,1,0,0
638567006,1,1,0,0
638586973,1,1,0,0
638610951,1,1,0,0
638630971,1,1,0,0
638650970,1,1,0,0
638674968,1,1,0,0
638694989,1,1,0,0
638715010,1,1,0,0
638738883,1,1,0,0
638762948,1,1,0,0
638782956,1,1,0,0
638806944,1,1,0,0
638830970,1,1,0,0
638854947,1,1,0,0
638878954,1,1,0,0
638902991,1,1,0,0
638924570,1,1,0,0
638948571,1,1,0,0
638968488,1,1,0,0
638988562,1,1,0,0
639008564,1,1,0,0
639032589,1,1,0,0
639056571,1,1,0,0
639076573,1,1,0,0
639100776,1,1,0,0
639124600,1,1,0,0
639144571,1,1,0,0
639168574,1,1,0,0
639188586,1,1,0,0
639212606,1,1,0,0
639236570,1,1,0,0
639256573,1,1,0,0
639280815,1,1,0,0
639300603,1,1,0,0
639324480,1,1,0,0
639344539,1,1,0,0
639368564,1,1,0,0
639392549,1,1,0,0
639412644,1,1,0,0
639433374,1,1,0,0
639454170,1,1,0,0
639478170,1,1,0,0
639502241,1,1,0,0
639526164,1,1,0,0
639550212,1,1,0,0
639570199,1,1,0,0
639594158,1,1,0,0
639618170,1,1,0,0
639642194,1,1,0,0
639666167,1,1,0,0
639690200,1,1,0,0
639710414,1,1,0,0
639734170,1,1,0,0
639754169,1,1,0,0
639774173,1,1,0,0
639794147,1,1,0,0
639818373,1,1,0,0
639838186,1,1,0,0
639862180,1,1,0,0
639882183,1,1,0,0
639902179,1,1,0,0
639926402,1,1,0,0
639950131,1,1,0,0
639970970,1,1,0,0
639991752,1,1,0,0
640011770,1,1,0,0
640031771,1,1,0,0
640055695,1,1,0,0
640079771,1,1,0,0
640099770,1,1,0,0
640123750,1,1,0,0
640143982,1,1,0,0
640163773,1,1,0,0
640187770,1,1,0,0
640211815,1,1,0,0
640231770,1,1,0,0
640255825,1,1,0,0
640279708,1,1,0,0
640303771,1,1,0,0
640324071,1,1,0,0
640347748,1,1,0,0
640367749,1,1,0,0
640391697,1,1,0,0
640411770,1,1,0,0
640432133,1,1,0,0
640455728,1,1,0,0
640475691,1,1,0,0
640496479,1,1,0,0
640517370,1,1,0,0
640537587,1,1,0,0
640561392,1,1,0,0
640581292,1,1,0,0
640605448,1,1,0,0
640629368,1,1,0,0
640653387,1,1,0,0
640673396,1,1,0,0
640693418,1,1,0,0
640717614,1,1,0,0
640741373,1,1,0,0
640765373,1,1,0,0
640789560,1,1,0,0
640813375,1,1,0,0
640837282,1,1,0,0
640861726,1,1,0,0
640885348,1,1,0,0
640905349,1,1,0,0
640929358,1,1,0,0
640949368,1,1,0,0
640969685,1,1,0,0
640993283,1,1,0,0
641014151,1,1,0,0
641034989,1,1,0,0
641058949,1,1,0,0
641083003,1,1,0,0
641106975,1,1,0,0
641126974,1,1,0,0
641151021,1,1,0,0
641170986,1,1,0,0
641194948,1,1,0,0
641214950,1,1,0,0
641238971,1,1,0,0
641262968,1,1,0,0
641282969,1,1,0,0
641302979,1,1,0,0
641327310,1,1,0,0
641346975,1,1,0,0
641370879,1,1,0,0
641390882,1,1,0,0
641410933,1,1,0,0
641435137,1,1,0,0
641454901,1,1,0,0
641474948,1,1,0,0
641494960,1,1,0,0
641518970,1,1,0,0
641539789,1,1,0,0
641560571,1,1,0,0
641580894,1,1,0,0
641604570,1,1,0,0
641624580,1,1,0,0
641648598,1,1,0,0
641672570,1,1,0,0
641696572,1,1,0,0
641716580,1,1,0,0
641736600,1,1,0,0
641760740,1,1,0,0
641780480,1,1,0,0
641800555,1,1,0,0
641820570,1,1,0,0
641844579,1,1,0,0
641864586,1,1,0,0
641884584,1,1,0,0
641904892,1,1,0,0
641928546,1,1,0,0
641948530,1,1,0,0
641972578,1,1,0,0
641992560,1,1,0,0
642012831,1,1,0,0
642036567,1,1,0,0
642056564,1,1,0,0
642078261,1,1,0,0
642102198,1,1,0,0
642126196,1,1,0,0
642146197,1,1,0,0
642170172,1,1,0,0
642194177,1,1,0,0
642214183,1,1,0,0
642238187,1,1,0,0
642258191,1,1,0,0
642282208,1,1,0,0
642302271,1,1,0,0
642326173,1,1,0,0
642350170,1,1,0,0
642370493,1,1,0,0
642390183,1,1,0,0
642414200,1,1,0,0
642438144,1,1,0,0
642458132,1,1,0,0
642478452,1,1,0,0
642498152,1,1,0,0
642518152,1,1,0,0
642538177,1,1,0,0
642558216,1,1,0,0
642582183,1,1,0,0
642603836,1,1,0,0
642623771,1,1,0,0
642647782,1,1,0,0
642667770,1,1,0,0
642692163,1,1,0,0
642711855,1,1,0,0
642735756,1,1,0,0
642755770,1,1,0,0
642779785,1,1,0,0
642800105,1,1,0,0
642823771,1,1,0,0
642847777,1,1,0,0
642871973,1,1,0,0
642891754,1,1,0,0
642911692,1,1,0,0
642935770,1,1,0,0
642955740,1,1,0,0
642975738,1,1,0,0
642995775,1,1,0,0
643019751,1,1,0,0
643039745,1,1,0,0
643059733,1,1,0,0
643079711,1,1,0,0
643103752,1,1,0,0
643125573,1,1,0,0
643149400,1,1,0,0
643173370,1,1,0,0
643197575,1,1,0,0
643217383,1,1,0,0
643241371,1,1,0,0
643265354,1,1,0,0
643285372,1,1,0,0
643305608,1,1,0,0
643329281,1,1,0,0
643353361,1,1,0,0
643373355,1,1,0,0
643397396,1,1,0,0
643417386,1,1,0,0
643441347,1,1,0,0
643461358,1,1,0,0
643485653,1,1,0,0
643509348,1,1,0,0
643533318,1,1,0,0
643553373,1,1,0,0
643577341,1,1,0,0
643601361,1,1,0,0
643625282,1,1,0,0
643646173,1,1,0,0
643670151,1,1,0,0
643690181,1,1,0,0
643714200,1,1,0,0
643734188,1,1,0,0
643758169,1,1,0,0
643778170,1,1,0,0
643802220,1,1,0,0
643822239,1,1,0,0
643842237,1,1,0,0
643866168,1,1,0,0
643890207,1,1,0,0
643914155,1,1,0,0
643934153,1,1,0,0
643954345,1,1,0,0
643978197,1,1,0,0
644002235,1,1,0,0
644026394,1,1,0,0
644050170,1,1,0,0
644070169,1,1,0,0
644094180,1,1,0,0
644118208,1,1,0,0
644138196,1,1,0,0
644158196,1,1,0,0
644178227,1,1,0,0
644202180,1,1,0,0
644226160,1,1,0,0
644250148,1,1,0,0
644274170,1,1,0,0
644298156,1,1,0,0
644322172,1,1,0,0
644347013,1,1,0,0
644367789,1,1,0,0
644391820,1,1,0,0
644411691,1,1,0,0
644435765,1,1,0,0
644455816,1,1,0,0
644479705,1,1,0,0
644503771,1,1,0,0
644523770,1,1,0,0
644543770,1,1,0,0
644568125,1,1,0,0
644587771,1,1,0,0
644611750,1,1,0,0
644631771,1,1,0,0
644655771,1,1,0,0
644679771,1,1,0,0
644699752,1,1,0,0
644723775,1,1,0,0
644747992,1,1,0,0
644771757,1,1,0,0
644791835,1,1,0,0
644811826,1,1,0,0
644835728,1,1,0,0
644855948,1,1,0,0
644876570,1,1,0,0
644897374,1,1,0,0
644917371,1,1,0,0
644937376,1,1,0,0
644961542,1,1,0,0
644981371,1,1,0,0
645001373,1,1,0,0
645021371,1,1,0,0
645041370,1,1,0,0
645065370,1,1,0,0
645085370,1,1,0,0
645109283,1,1,0,0
645129354,1,1,0,0
645149371,1,1,0,0
645169373,1,1,0,0
645193282,1,1,0,0
645217370,1,1,0,0
645237349,1,1,0,0
645257338,1,1,0,0
645281348,1,1,0,0
645301349,1,1,0,0
645325282,1,1,0,0
645345328,1,1,0,0
645369365,1,1,0,0
645393588,1,1,0,0
645414170,1,1,0,0
645438173,1,1,0,0
645458179,1,1,0,0
645482194,1,1,0,0
645506173,1,1,0,0
645526169,1,1,0,0
645546174,1,1,0,0
645570170,1,1,0,0
645590170,1,1,0,0
645614161,1,1,0,0
645634173,1,1,0,0
645658169,1,1,0,0
645682520,1,1,0,0
645702242,1,1,0,0
645726199,1,1,0,0
645746176,1,1,0,0
645770170,1,1,0,0
645794177,1,1,0,0
645818152,1,1,0,0
645842206,1,1,0,0
645866167,1,1,0,0
645886169,1,1,0,0
645910161,1,1,0,0
645934388,1,1,0,0
645958144,1,1,0,0
645982218,1,1,0,0
646002219,1,1,0,0
646026148,1,1,0,0
646046147,1,1,0,0
646066155,1,1,0,0
646090169,1,1,0,0
646111993,1,1,0,0
646135809,1,1,0,0
646155777,1,1,0,0
646179754,1,1,0,0
646199760,1,1,0,0
646223770,1,1,0,0
646243804,1,1,0,0
646267771,1,1,0,0
646287786,1,1,0,0
646311827,1,1,0,0
646335762,1,1,0,0
646359790,1,1,0,0
646383692,1,1,0,0
646407773,1,1,0,0
646427770,1,1,0,0
646451728,1,1,0,0
646471951,1,1,0,0
646491765,1,1,0,0
646511694,1,1,0,0
646535751,1,1,0,0
646555791,1,1,0,0
646575764,1,1,0,0
646599738,1,1,0,0
646624482,1,1,0,0
646648618,1,1,0,0
646672570,1,1,0,0
646692593,1,1,0,0
646716518,1,1,0,0
646736514,1,1,0,0
646756522,1,1,0,0
646776604,1,1,0,0
646800554,1,1,0,0
646824611,1,1,0,0
646844598,1,1,0,0
646864581,1,1,0,0
646888570,1,1,0,0
646912570,1,1,0,0
646932570,1,1,0,0
646952570,1,1,0,0
646976826,1,1,0,0
647000570,1,1,0,0
647024570,1,1,0,0
647044574,1,1,0,0
647068570,1,1,0,0
647088560,1,1,0,0
647108558,1,1,0,0
647132612,1,1,0,0
647156785,1,1,0,0
647176548,1,1,0,0
647196577,1,1,0,0
647220591,1,1,0,0
647240591,1,1,0,0
647260549,1,1,0,0
647280638,1,1,0,0
647304548,1,1,0,0
647324548,1,1,0,0
647346169,1,1,0,0
647370389,1,1,0,0
647390170,1,1,0,0
647414161,1,1,0,0
647438170,1,1,0,0
647462221,1,1,0,0
647486196,1,1,0,0
647510232,1,1,0,0
647530237,1,1,0,0
647550521,1,1,0,0
647574173,1,1,0,0
647594169,1,1,0,0
647618193,1,1,0,0
647642198,1,1,0,0
647662194,1,1,0,0
647682209,1,1,0,0
647706151,1,1,0,0
647726149,1,1,0,0
647746156,1,1,0,0
647766484,1,1,0,0
647790157,1,1,0,0
647810147,1,1,0,0
647834166,1,1,0,0
647858973,1,1,0,0
647883008,1,1,0,0
647902990,1,1,0,0
647927000,1,1,0,0
647950983,1,1,0,0
647974989,1,1,0,0
647994995,1,1,0,0
648019210,1,1,0,0
648042973,1,1,0,0
648062971,1,1,0,0
648082970,1,1,0,0
648106970,1,1,0,0
648127207,1,1,0,0
648150882,1,1,0,0
648170883,1,1,0,0
648190970,1,1,0,0
648214951,1,1,0,0
648238977,1,1,0,0
648262974,1,1,0,0
648282976,1,1,0,0
648307207,1,1,0,0
648326976,1,1,0,0
648350997,1,1,0,0
648371013,1,1,0,0
648394948,1,1,0,0
648415190,1,1,0,0
648438976,1,1,0,0
648458969,1,1,0,0
648478988,1,1,0,0
648502949,1,1,0,0
648523181,1,1,0,0
648542997,1,1,0,0
648564558,1,1,0,0
648588483,1,1,0,0
648608589,1,1,0,0
648632894,1,1,0,0
648652587,1,1,0,0
648676570,1,1,0,0
648700598,1,1,0,0
648720570,1,1,0,0
648740880,1,1,0,0
648764571,1,1,0,0
648788597,1,1,0,0
648812881,1,1,0,0
648836574,1,1,0,0
648856570,1,1,0,0
648876603,1,1,0,0
648900547,1,1,0,0
648924591,1,1,0,0
648944564,1,1,0,0
648968482,1,1,0,0
648988549,1,1,0,0
649012548,1,1,0,0
649036565,1,1,0,0
649056564,1,1,0,0
649080481,1,1,0,0
649102215,1,1,0,0
649126208,1,1,0,0
649146199,1,1,0,0
649166117,1,1,0,0
649186127,1,1,0,0
649206422,1,1,0,0
649230196,1,1,0,0
649254158,1,1,0,0
649278485,1,1,0,0
649302203,1,1,0,0
649326170,1,1,0,0
649350524,1,1,0,0
649374194,1,1,0,0
649394196,1,1,0,0
649414197,1,1,0,0
649438131,1,1,0,0
649458377,1,1,0,0
649482249,1,1,0,0
649506133,1,1,0,0
649526144,1,1,0,0
649550150,1,1,0,0
649570147,1,1,0,0
649594147,1,1,0,0
649614971,1,1,0,0
649639308,1,1,0,0
649663009,1,1,0,0
649683054,1,1,0,0
649702974,1,1,0,0
649722970,1,1,0,0
649747194,1,1,0,0
649771026,1,1,0,0
649790997,1,1,0,0
649811011,1,1,0,0
649834985,1,1,0,0
649855206,1,1,0,0
649879065,1,1,0,0
649902977,1,1,0,0
649927337,1,1,0,0
649950971,1,1,0,0
649974970,1,1,0,0
649994973,1,1,0,0
650018970,1,1,0,0
650042977,1,1,0,0
650062971,1,1,0,0
650087016,1,1,0,0
650110981,1,1,0,0
650135027,1,1,0,0
650155006,1,1,0,0
650174972,1,1,0,0
650198949,1,1,0,0
650222973,1,1,0,0
650242987,1,1,0,0
650266944,1,1,0,0
650287209,1,1,0,0
650310944,1,1,0,0
650332570,1,1,0,0
650356588,1,1,0,0
650376617,1,1,0,0
650400574,1,1,0,0
650420570,1,1,0,0
650444589,1,1,0,0
650468787,1,1,0,0
650492570,1,1,0,0
650512570,1,1,0,0
650532570,1,1,0,0
650556570,1,1,0,0
650580563,1,1,0,0
650604647,1,1,0,0
650624589,1,1,0,0
650648742,1,1,0,0
650668548,1,1,0,0
650692563,1,1,0,0
650712639,1,1,0,0
650736549,1,1,0,0
650760554,1,1,0,0
650780610,1,1,0,0
650804481,1,1,0,0
650824549,1,1,0,0
650845370,1,1,0,0
650866151,1,1,0,0
650886171,1,1,0,0
650910197,1,1,0,0
650934391,1,1,0,0
650958173,1,1,0,0
650982224,1,1,0,0
651002235,1,1,0,0
651026169,1,1,0,0
651046170,1,1,0,0
651066169,1,1,0,0
651086170,1,1,0,0
651110213,1,1,0,0
651130199,1,1,0,0
651154169,1,1,0,0
651178188,1,1,0,0
651198200,1,1,0,0
651218198,1,1,0,0
651242171,1,1,0,0
651266103,1,1,0,0
651286158,1,1,0,0
651310163,1,1,0,0
651330361,1,1,0,0
651350098,1,1,0,0
651370881,1,1,0,0
651391783,1,1,0,0
651415757,1,1,0,0
651435770,1,1,0,0
651459801,1,1,0,0
651483763,1,1,0,0
651507796,1,1,0,0
651531789,1,1,0,0
651555762,1,1,0,0
651575771,1,1,0,0
651595808,1,1,0,0
651619954,1,1,0,0
651643770,1,1,0,0
651663771,1,1,0,0
651687779,1,1,0,0
651711774,1,1,0,0
651735788,1,1,0,0
651755748,1,1,0,0
651779748,1,1,0,0
651800104,1,1,0,0
651823749,1,1,0,0
651843796,1,1,0,0
651867764,1,1,0,0
651891742,1,1,0,0
651912570,1,1,0,0
651932670,1,1,0,0
651956621,1,1,0,0
651980754,1,1,0,0
652000553,1,1,0,0
652024571,1,1,0,0
652048549,1,1,0,0
652068652,1,1,0,0
652092599,1,1,0,0
652116608,1,1,0,0
652136586,1,1,0,0
652156576,1,1,0,0
652176570,1,1,0,0
652200613,1,1,0,0
652220614,1,1,0,0
652244555,1,1,0,0
652264574,1,1,0,0
652288571,1,1,0,0
652312574,1,1,0,0
652332570,1,1,0,0
652356570,1,1,0,0
652376886,1,1,0,0
652396600,1,1,0,0
652420532,1,1,0,0
652444548,1,1,0,0
652468548,1,1,0,0
652488659,1,1,0,0
652512548,1,1,0,0
652532548,1,1,0,0
652552566,1,1,0,0
652572594,1,1,0,0
652593611,1,1,0,0
652614170,1,1,0,0
652634173,1,1,0,0
652658180,1,1,0,0
652682201,1,1,0,0
652702520,1,1,0,0
652726169,1,1,0,0
652746185,1,1,0,0
652770156,1,1,0,0
652794169,1,1,0,0
652814170,1,1,0,0
652834169,1,1,0,0
652858160,1,1,0,0
652882504,1,1,0,0
652902196,1,1,0,0
652926188,1,1,0,0
652950142,1,1,0,0
652974194,1,1,0,0
652998151,1,1,0,0
653018148,1,1,0,0
653038148,1,1,0,0
653058155,1,1,0,0
653082207,1,1,0,0
653106133,1,1,0,0
653126883,1,1,0,0
653147696,1,1,0,0
653171751,1,1,0,0
653191827,1,1,0,0
653211774,1,1,0,0
653235770,1,1,0,0
653255770,1,1,0,0
653279778,1,1,0,0
653299786,1,1,0,0
653323816,1,1,0,0
653343849,1,1,0,0
653367771,1,1,0,0
653387770,1,1,0,0
653407782,1,1,0,0
653431839,1,1,0,0
653455965,1,1,0,0
653479749,1,1,0,0
653499775,1,1,0,0
653523691,1,1,0,0
653543733,1,1,0,0
653567763,1,1,0,0
653591730,1,1,0,0
653611811,1,1,0,0
653636028,1,1,0,0
653656570,1,1,0,0
653680613,1,1,0,0
653700609,1,1,0,0
653720643,1,1,0,0
653744781,1,1,0,0
653768580,1,1,0,0
653792570,1,1,0,0
653816895,1,1,0,0
653836490,1,1,0,0
653856615,1,1,0,0
653876599,1,1,0,0
653896569,1,1,0,0
653916602,1,1,0,0
653940562,1,1,0,0
653964592,1,1,0,0
653984603,1,1,0,0
654004620,1,1,0,0
654024612,1,1,0,0
654048481,1,1,0,0
654068796,1,1,0,0
654088494,1,1,0,0
654112573,1,1,0,0
654136570,1,1,0,0
654160570,1,1,0,0
654180549,1,1,0,0
654200552,1,1,0,0
654220549,1,1,0,0
654244587,1,1,0,0
654268482,1,1,0,0
654288585,1,1,0,0
654308585,1,1,0,0
654332561,1,1,0,0
654353409,1,1,0,0
654374223,1,1,0,0
654398157,1,1,0,0
654418196,1,1,0,0
654442209,1,1,0,0
654466381,1,1,0,0
654486176,1,1,0,0
654510174,1,1,0,0
654530169,1,1,0,0
654550172,1,1,0,0
654570215,1,1,0,0
654594173,1,1,0,0
654614173,1,1,0,0
654638152,1,1,0,0
654658169,1,1,0,0
654678170,1,1,0,0
654698173,1,1,0,0
654722172,1,1,0,0
654742181,1,1,0,0
654762172,1,1,0,0
654782172,1,1,0,0
654802217,1,1,0,0
654826454,1,1,0,0
654846182,1,1,0,0
654870127,1,1,0,0
654890970,1,1,0,0
654914957,1,1,0,0
654935149,1,1,0,0
654959013,1,1,0,0
654979014,1,1,0,0
655002970,1,1,0,0
655023009,1,1,0,0
655043293,1,1,0,0
655062976,1,1,0,0
655082981,1,1,0,0
655107038,1,1,0,0
655130970,1,1,0,0
655155020,1,1,0,0
655174974,1,1,0,0
655198977,1,1,0,0
655223189,1,1,0,0
655242985,1,1,0,0
655262989,1,1,0,0
655286955,1,1,0,0
655310880,1,1,0,0
655331271,1,1,0,0
655350971,1,1,0,0
655374951,1,1,0,0
655398885,1,1,0,0
655418880,1,1,0,0
655439161,1,1,0,0
655462964,1,1,0,0
655482968,1,1,0,0
655506883,1,1,0,0
655530951,1,1,0,0
655550954,1,1,0,0
655574949,1,1,0,0
655596570,1,1,0,0
655620779,1,1,0,0
655640570,1,1,0,0
655660570,1,1,0,0
655680570,1,1,0,0
655704563,1,1,0,0
655724554,1,1,0,0
655748582,1,1,0,0
655768483,1,1,0,0
655788570,1,1,0,0
655808571,1,1,0,0
655832586,1,1,0,0
655852576,1,1,0,0
655876564,1,1,0,0
655900573,1,1,0,0
655924576,1,1,0,0
655944874,1,1,0,0
655968588,1,1,0,0
655988631,1,1,0,0
656012557,1,1,0,0
656036584,1,1,0,0
656056563,1,1,0,0
656080482,1,1,0,0
656100549,1,1,0,0
656121300,1,1,0,0
656142194,1,1,0,0
656162551,1,1,0,0
656186169,1,1,0,0
656210169,1,1,0,0
656230174,1,1,0,0
656254170,1,1,0,0
656274169,1,1,0,0
656294174,1,1,0,0
656318185,1,1,0,0
656338169,1,1,0,0
656358186,1,1,0,0
656378513,1,1,0,0
656402194,1,1,0,0
656426212,1,1,0,0
656446207,1,1,0,0
656470148,1,1,0,0
656494168,1,1,0,0
656514153,1,1,0,0
656534173,1,1,0,0
656558384,1,1,0,0
656578144,1,1,0,0
656598148,1,1,0,0
656618150,1,1,0,0
656638988,1,1,0,0
656662971,1,1,0,0
656686971,1,1,0,0
656710974,1,1,0,0
656730973,1,1,0,0
656754970,1,1,0,0
656778970,1,1,0,0
656798952,1,1,0,0
656822997,1,1,0,0
656842970,1,1,0,0
656866970,1,1,0,0
656891013,1,1,0,0
656911017,1,1,0,0
656931016,1,1,0,0
656955148,1,1,0,0
656974986,1,1,0,0
656998994,1,1,0,0
657022971,1,1,0,0
657046970,1,1,0,0
657066970,1,1,0,0
657090957,1,1,0,0
657114969,1,1,0,0
657138970,1,1,0,0
657162979,1,1,0,0
657186962,1,1,0,0
657207183,1,1,0,0
657230949,1,1,0,0
657254965,1,1,0,0
657274965,1,1,0,0
657298952,1,1,0,0
657318949,1,1,0,0
657339763,1,1,0,0
657360592,1,1,0,0
657384753,1,1,0,0
657404481,1,1,0,0
657424557,1,1,0,0
657444592,1,1,0,0
657468573,1,1,0,0
657492956,1,1,0,0
657512589,1,1,0,0
657536597,1,1,0,0
657556635,1,1,0,0
657580571,1,1,0,0
657600794,1,1,0,0
657624616,1,1,0,0
657648558,1,1,0,0
657668574,1,1,0,0
657692554,1,1,0,0
657712657,1,1,0,0
657736548,1,1,0,0
657760482,1,1,0,0
657780776,1,1,0,0
657804545,1,1,0,0
657828568,1,1,0,0
657852856,1,1,0,0
657874165,1,1,0,0
657894177,1,1,0,0
657918170,1,1,0,0
657938172,1,1,0,0
657962196,1,1,0,0
657982194,1,1,0,0
658002211,1,1,0,0
658026153,1,1,0,0
658046155,1,1,0,0
658066385,1,1,0,0
658090085,1,1,0,0
658110172,1,1,0,0
658130169,1,1,0,0
658154086,1,1,0,0
658174362,1,1,0,0
658198194,1,1,0,0
658218154,1,1,0,0
658242172,1,1,0,0
658262172,1,1,0,0
658282514,1,1,0,0
658306150,1,1,0,0
658330214,1,1,0,0
658354427,1,1,0,0
658374167,1,1,0,0
658394970,1,1,0,0
658415758,1,1,0,0
658435757,1,1,0,0
658455770,1,1,0,0
658479776,1,1,0,0
658499999,1,1,0,0
658519806,1,1,0,0
658543757,1,1,0,0
658567813,1,1,0,0
658591837,1,1,0,0
658615771,1,1,0,0
658635773,1,1,0,0
658659784,1,1,0,0
658683773,1,1,0,0
658707800,1,1,0,0
658727798,1,1,0,0
658747775,1,1,0,0
658771736,1,1,0,0
658795728,1,1,0,0
658815747,1,1,0,0
658839764,1,1,0,0
658860027,1,1,0,0
658883743,1,1,0,0
658903787,1,1,0,0
658924570,1,1,0,0
658948570,1,1,0,0
658972570,1,1,0,0
658992622,1,1,0,0
659012658,1,1,0,0
659036573,1,1,0,0
659060570,1,1,0,0
659084605,1,1,0,0
659104614,1,1,0,0
659124606,1,1,0,0
659148787,1,1,0,0
659172643,1,1,0,0
659192612,1,1,0,0
659212616,1,1,0,0
659236570,1,1,0,0
659260570,1,1,0,0
659280574,1,1,0,0
659304571,1,1,0,0
659328741,1,1,0,0
659348582,1,1,0,0
659368580,1,1,0,0
659392603,1,1,0,0
659412601,1,1,0,0
659432733,1,1,0,0
659456549,1,1,0,0
659476526,1,1,0,0
659496575,1,1,0,0
659516572,1,1,0,0
659540530,1,1,0,0
659564548,1,1,0,0
659588552,1,1,0,0
659612564,1,1,0,0
659634170,1,1,0,0
659658151,1,1,0,0
659678161,1,1,0,0
659698174,1,1,0,0
659718179,1,1,0,0
659742193,1,1,0,0
659762194,1,1,0,0
659782193,1,1,0,0
659802196,1,1,0,0
659826170,1,1,0,0
659846185,1,1,0,0
659870169,1,1,0,0
659890166,1,1,0,0
659914163,1,1,0,0
659934169,1,1,0,0
659958169,1,1,0,0
659982218,1,1,0,0
660006190,1,1,0,0
660026148,1,1,0,0
660046389,1,1,0,0
660070148,1,1,0,0
660094174,1,1,0,0
660114178,1,1,0,0
660138148,1,1,0,0
660159692,1,1,0,0
660179759,1,1,0,0
660203766,1,1,0,0
660228002,1,1,0,0
660247839,1,1,0,0
660271834,1,1,0,0
660295816,1,1,0,0
660315797,1,1,0,0
660339773,1,1,0,0
660359771,1,1,0,0
660383797,1,1,0,0
660408007,1,1,0,0
660431771,1,1,0,0
660451781,1,1,0,0
660475757,1,1,0,0
660495703,1,1,0,0
660519768,1,1,0,0
660539695,1,1,0,0
660559753,1,1,0,0
660579767,1,1,0,0
660603771,1,1,0,0
660623991,1,1,0,0
660643741,1,1,0,0
660667787,1,1,0,0
660688571,1,1,0,0
660708599,1,1,0,0
660732894,1,1,0,0
660756570,1,1,0,0
660776571,1,1,0,0
660800606,1,1,0,0
660824552,1,1,0,0
660848571,1,1,0,0
660868570,1,1,0,0
660888610,1,1,0,0
660912794,1,1,0,0
660936600,1,1,0,0
660960571,1,1,0,0
660984785,1,1,0,0
661008578,1,1,0,0
661028648,1,1,0,0
661052577,1,1,0,0
661076583,1,1,0,0
661100554,1,1,0,0
661124585,1,1,0,0
661144590,1,1,0,0
661164885,1,1,0,0
661188596,1,1,0,0
661212552,1,1,0,0
661236876,1,1,0,0
661256562,1,1,0,0
661280564,1,1,0,0
661304558,1,1,0,0
661328579,1,1,0,0
661352551,1,1,0,0
661373415,1,1,0,0
661394169,1,1,0,0
661418529,1,1,0,0
661442194,1,1,0,0
661462209,1,1,0,0
661482197,1,1,0,0
661502201,1,1,0,0
661522193,1,1,0,0
661542208,1,1,0,0
661566177,1,1,0,0
661590156,1,1,0,0
661610155,1,1,0,0
661634402,1,1,0,0
661658172,1,1,0,0
661682280,1,1,0,0
661702236,1,1,0,0
661726163,1,1,0,0
661750159,1,1,0,0
661770166,1,1,0,0
661794148,1,1,0,0
661818148,1,1,0,0
661838171,1,1,0,0
661862172,1,1,0,0
661882175,1,1,0,0
661902974,1,1,0,0
661926880,1,1,0,0
661946951,1,1,0,0
661971009,1,1,0,0
661990972,1,1,0,0
662010970,1,1,0,0
662031292,1,1,0,0
662054947,1,1,0,0
662074951,1,1,0,0
662094959,1,1,0,0
662114964,1,1,0,0
662139170,1,1,0,0
662158971,1,1,0,0
662182986,1,1,0,0
662202968,1,1,0,0
662222970,1,1,0,0
662242973,1,1,0,0
662262984,1,1,0,0
662283297,1,1,0,0
662302990,1,1,0,0
662322970,1,1,0,0
662346970,1,1,0,0
662366959,1,1,0,0
662391155,1,1,0,0
662410950,1,1,0,0
662434990,1,1,0,0
